filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0_ankur_0.wav,0.5556406378746033,0.018532341346144676,2694.900238283155,2361.0259985988214,5036.823759883283,0.2061605798192771,-450.6565246582031,82.42411041259766,2.283101797103882,6.844381809234619,-10.762469291687012,3.383180856704712,-14.071967124938965,-5.049485206604004,-8.427337646484375,-5.440827369689941,-10.85664176940918,-6.552860736846924,-3.256114959716797,-3.7922279834747314,-4.877124786376953,-3.078096389770508,-2.986307144165039,-1.3367893695831299,-2.764679193496704,0.9486541748046875
1_ankur_0.wav,0.6940443515777588,0.006843873765319586,4050.306024601736,2689.6673350832825,6987.657335069444,0.21166087962962962,-639.5499267578125,36.15303421020508,6.020615100860596,2.2528727054595947,-3.6480984687805176,3.3836941719055176,-5.851665496826172,-0.9746235013008118,-3.6164512634277344,0.15367662906646729,-4.137481212615967,-3.044816493988037,-2.0137720108032227,-1.361247181892395,-3.4938297271728516,-3.453226327896118,-1.724724531173706,-0.8157340288162231,-4.107769966125488,-1.3739482164382935
2_ankur_0.wav,0.5658347010612488,0.017122285440564156,3595.192685330367,2451.007928530875,5909.1416015625,0.2035546875,-514.0303344726562,52.352474212646484,1.6887078285217285,-3.3475284576416016,-9.164897918701172,1.3536319732666016,-8.100791931152344,-0.6142265796661377,-9.640356063842773,-1.5766175985336304,-6.656771659851074,-5.833295822143555,-4.84255313873291,-5.305068016052246,0.4775964319705963,-3.8984997272491455,0.12431822717189789,-1.315185785293579,-2.949817180633545,-2.703464984893799
3_ankur_0.wav,0.6103149056434631,0.01554834470152855,3437.973762582102,2536.889007599682,6185.633829195205,0.22478328339041095,-506.6536865234375,45.819801330566406,-2.089324951171875,18.3664608001709,-7.491622447967529,8.599105834960938,-14.441001892089844,-4.363504886627197,-8.228334426879883,-1.7717801332473755,-8.50972843170166,-9.514052391052246,-1.9887090921401978,-5.471162796020508,-0.8669763803482056,-4.227705001831055,-2.28466534614563,1.6210637092590332,-4.374321937561035,-0.13502588868141174
4_ankur_0.wav,0.7227924466133118,0.04516955092549324,3865.948693333658,2508.392240639707,6667.001448006466,0.20888896372126436,-445.3232727050781,45.9229621887207,-7.97653865814209,7.129772186279297,-11.679096221923828,1.4255716800689697,-6.019052982330322,-0.5165604948997498,-4.463560104370117,-2.7698075771331787,-5.729547500610352,-4.126058101654053,1.3145216703414917,-4.063212871551514,1.4409867525100708,-4.430447101593018,-0.1691252440214157,-1.374548316001892,-2.388803005218506,-0.5502874255180359
5_ankur_0.wav,0.5603978633880615,0.10144207626581192,2338.255678078546,2158.416582212275,4666.648864746094,0.180267333984375,-289.30328369140625,99.9933090209961,-29.235595703125,14.924642562866211,-21.98380470275879,12.998997688293457,-19.943832397460938,-5.834859848022461,-6.8541717529296875,-3.873870849609375,-5.346156597137451,-11.668359756469727,-2.6196320056915283,-9.7329740524292,-0.8612707257270813,-9.048974990844727,-5.188685417175293,-5.1503214836120605,-6.06392765045166,-4.98296594619751
6_ankur_0.wav,0.6576905846595764,0.04498341679573059,3774.770628433275,2460.403156759015,6515.609998588103,0.26245999623493976,-401.0126647949219,42.009647369384766,-15.490250587463379,16.636302947998047,-13.630828857421875,8.482821464538574,-11.443939208984375,-3.0496485233306885,-8.24359130859375,-2.087451457977295,-2.5600409507751465,-4.513021469116211,-2.2815732955932617,-5.330533504486084,2.9124860763549805,-4.586658477783203,0.8078513741493225,-4.572166442871094,-1.6808316707611084,-2.5612027645111084
7_ankur_0.wav,0.5676297545433044,0.03576100245118141,3651.2479149609644,2300.344161835467,6038.4411119434935,0.24863548801369864,-423.707763671875,43.233985900878906,-22.460222244262695,15.211539268493652,-8.669638633728027,12.61215591430664,-12.54137897491455,-3.5427472591400146,-6.53779935836792,-0.2990657389163971,-3.042384624481201,-5.60404634475708,0.09164656698703766,-4.77511739730835,-0.8090910315513611,-5.815115451812744,0.10713665932416916,-3.1913251876831055,-3.441910743713379,-2.4063832759857178
8_ankur_0.wav,0.5906923413276672,0.03783951327204704,3750.7221706170394,2416.781425178057,6376.9683837890625,0.2979939778645833,-435.6893005371094,34.47401428222656,-11.831544876098633,19.85477066040039,-3.297633171081543,2.526078224182129,-10.424260139465332,1.3852564096450806,-5.347423076629639,-1.4778658151626587,-5.796745300292969,-6.459226131439209,0.06686761230230331,-5.347283363342285,-0.7761088609695435,-4.418924331665039,1.9167622327804565,-1.9684677124023438,-0.6129037141799927,-2.5907742977142334
9_ankur_0.wav,0.5499231219291687,0.04125827178359032,3317.1354689165883,2383.4510666000933,5776.357559419014,0.20729258362676056,-464.5665588378906,51.45072937011719,-9.245634078979492,5.0322585105896,-3.0843071937561035,9.523746490478516,-8.058219909667969,-1.8551210165023804,-4.082758903503418,-1.784293293952942,-5.325672626495361,-2.915985345840454,-2.1491148471832275,-5.968541622161865,-2.2784266471862793,-6.363391399383545,-2.1383371353149414,-4.502651214599609,-5.933053970336914,-0.7857150435447693
